,date,ret
0,2001-01-02,-0.08735332638025284
1,2001-01-03,0.09285714477300644
2,2001-01-04,0.005228758323937654
3,2001-01-05,-0.01560468133538961
4,2001-01-08,-0.03698810935020447
5,2001-01-09,-0.02057613246142864
6,2001-01-10,0.001400560257025063
7,2001-01-11,0.0419580414891243
8,2001-01-12,-0.01879194565117359
9,2001-01-16,0.036935705691576
10,2001-01-17,-0.01451187301427126
11,2001-01-18,0.0200803205370903
12,2001-01-19,-0.01312335953116417
13,2001-01-22,-0.02659574523568153
14,2001-01-23,0.02049180306494236
15,2001-01-24,-0.00803212821483612
16,2001-01-25,-0.008097166195511818
17,2001-01-26,-0.02857142873108387
18,2001-01-29,-0.005490172188729048
19,2001-01-30,0.04213607311248779
20,2001-01-31,-0.005837847944349051
21,2001-02-01,0.005437146872282028
22,2001-02-02,0.001081532333046198
23,2001-02-05,0.03392393514513969
24,2001-02-06,-0.005224660504609346
25,2001-02-07,-0.01365541480481625
26,2001-02-08,0.004046828951686621
27,2001-02-09,-0.03139583393931389
28,2001-02-12,0.04051683098077774
29,2001-02-13,-0.007366838399320841
30,2001-02-14,-0.01908400095999241
31,2001-02-15,0.03718117624521255
32,2001-02-16,-0.02042516693472862
33,2001-02-20,0.01468082144856453
34,2001-02-21,-0.00817780289798975
35,2001-02-22,-0.004228346049785614
36,2001-02-23,-0.01953287050127983
37,2001-02-26,0.03897789493203163
38,2001-02-27,0.0004168498853687197
39,2001-02-28,-0.03125
40,2001-03-01,-0.01268817577511072
41,2001-03-02,-0.02918754518032074
42,2001-03-05,0.01503258105367422
43,2001-03-06,0.007542065810412169
44,2001-03-07,0.01232940144836903
45,2001-03-08,-0.002392357680946589
46,2001-03-09,-0.04490947350859642
47,2001-03-12,-0.09609684348106384
48,2001-03-13,0.06893948465585709
49,2001-03-14,-0.03071114979684353
50,2001-03-15,0.001218694960698485
51,2001-03-16,-0.01168459933251143
52,2001-03-19,0.01231527142226696
53,2001-03-20,-0.02554742805659771
54,2001-03-21,-0.02621720917522907
55,2001-03-22,-0.03333331272006035
56,2001-03-23,0.06074272841215134
57,2001-03-26,0.006001446861773729
58,2001-03-27,0.04175988957285881
59,2001-03-28,-0.008589849807322025
60,2001-03-29,-0.003610053332522511
61,2001-03-30,0.01111108902841806
62,2001-04-02,-0.001433382043614984
63,2001-04-03,-0.05071767792105675
64,2001-04-04,-0.002016175072640181
65,2001-04-05,0.06313131749629974
66,2001-04-06,-0.02209026925265789
67,2001-04-09,0.02016035653650761
68,2001-04-10,0.04357147216796875
69,2001-04-11,-0.01277666818350554
70,2001-04-12,0.03304830938577652
71,2001-04-16,-0.001118551124818623
72,2001-04-17,0.01814104244112968
73,2001-04-18,0.05345359444618225
74,2001-04-19,0.01294631324708462
75,2001-04-20,-0.008451863192021847
76,2001-04-23,-0.01871097087860107
77,2001-04-24,-0.02563557401299477
78,2001-04-25,0.03957381099462509
79,2001-04-26,0.03116498328745365
80,2001-04-27,0.01318461541086435
81,2001-04-30,-0.0284284669905901
82,2001-05-01,0.00783023051917553
83,2001-05-02,0.003884657984599471
84,2001-05-03,-0.01221992820501328
85,2001-05-04,0.02948454208672047
86,2001-05-07,0.0006008167401887476
87,2001-05-08,-0.009607677347958088
88,2001-05-09,-0.001010493841022253
89,2001-05-10,0.008092282339930534
90,2001-05-11,-0.01645601913332939
91,2001-05-14,0.01469090487807989
92,2001-05-15,0.008445646613836288
93,2001-05-16,0.04107671976089478
94,2001-05-17,-0.001915312721394002
95,2001-05-18,0.01688737422227859
96,2001-05-21,0.007737305946648121
97,2001-05-22,-0.01348316855728626
98,2001-05-23,-0.02524680830538273
99,2001-05-24,0.0009737692889757454
100,2001-05-25,-0.02821013145148754
101,2001-05-29,-0.005605657584965229
102,2001-05-30,-0.01308632455766201
103,2001-05-31,-0.0004080060753040016
104,2001-06-01,0.0
105,2001-06-04,0.009183689020574093
106,2001-06-05,-0.005460069980472326
107,2001-06-06,-0.008743397891521454
108,2001-06-07,0.003282048041000962
109,2001-06-08,-0.01574321091175079
110,2001-06-11,-0.01537178829312325
111,2001-06-12,0.02890292927622795
112,2001-06-13,-0.0188640970736742
113,2001-06-14,0.02110767364501953
114,2001-06-15,-0.001023316290229559
115,2001-06-18,0.003892616601660848
116,2001-06-19,-0.002653083065524697
117,2001-06-20,0.03887869045138359
118,2001-06-21,0.009454392828047276
119,2001-06-22,0.01190245058387518
120,2001-06-25,-0.03104513324797153
121,2001-06-26,-0.02905470877885818
122,2001-06-27,-0.01086293440312147
123,2001-06-28,0.01263988018035889
124,2001-06-29,-0.002455472480505705
125,2001-07-02,0.02974360622465611
126,2001-07-03,-0.01374506857246161
127,2001-07-05,-0.01777412928640842
128,2001-07-06,-0.03259751945734024
129,2001-07-09,-0.0008530798950232565
130,2001-07-10,-0.02326574549078941
131,2001-07-11,-0.02513106912374496
132,2001-07-12,0.05357541888952255
133,2001-07-13,0.009574484080076218
134,2001-07-16,-0.02592201344668865
135,2001-07-17,-0.00237993523478508
136,2001-07-18,0.0008675106219016016
137,2001-07-19,0.007150552701205015
138,2001-07-20,0.003227227367460728
139,2001-07-23,-0.02852244861423969
140,2001-07-24,-0.02869755588471889
141,2001-07-25,-0.004545472096651793
142,2001-07-26,-0.001141535118222237
143,2001-07-27,0.02057146281003952
144,2001-07-30,-0.02351630479097366
145,2001-07-31,-0.002293542958796024
146,2001-08-01,-0.01609197072684765
147,2001-08-02,-0.0140186557546258
148,2001-08-03,0.01303315721452236
149,2001-08-06,-0.0318128801882267
