,date,ret
0,2001-01-02,0.0007968127611093223
1,2001-01-03,-0.04936305806040764
2,2001-01-04,-0.03098827414214611
3,2001-01-05,0.03630077838897705
4,2001-01-08,0.02168473787605762
5,2001-01-09,-0.02530612237751484
6,2001-01-10,-0.01088777184486389
7,2001-01-11,-0.01439458131790161
8,2001-01-12,-0.0335051529109478
9,2001-01-16,0.02311111055314541
10,2001-01-17,-0.01946133747696877
11,2001-01-18,0.008904719725251198
12,2001-01-19,-0.01235657557845116
13,2001-01-22,-0.0116175152361393
14,2001-01-23,0.004520795773714781
15,2001-01-24,0.007200720254331827
16,2001-01-25,0.0
17,2001-01-26,-0.009830205701291561
18,2001-01-29,-0.0346570611000061
19,2001-01-30,0.06357517093420029
20,2001-01-31,0.01040784642100334
21,2001-02-01,0.02937083318829536
22,2001-02-02,-0.002569233532994986
23,2001-02-05,0.007998865097761154
24,2001-02-06,-0.003093419363722205
25,2001-02-07,0.01443604473024607
26,2001-02-08,-0.003856907831504941
27,2001-02-09,0.001201553270220757
28,2001-02-12,0.001466870424337685
29,2001-02-13,-0.007323507685214281
30,2001-02-14,-0.01153588946908712
31,2001-02-15,0.002306936774402857
32,2001-02-16,0.01326828729361296
33,2001-02-20,0.01162483729422092
34,2001-02-21,0.01439709402620792
35,2001-02-22,-0.00911464262753725
36,2001-02-23,-0.01406044326722622
37,2001-02-26,-0.05224574357271194
38,2001-02-27,-0.005765766371041536
39,2001-02-28,-0.002828811295330524
40,2001-03-01,-0.02624111250042915
41,2001-03-02,0.01456664223223925
42,2001-03-05,0.007322356570512056
43,2001-03-06,-0.01582098938524723
44,2001-03-07,-0.007675689645111561
45,2001-03-08,0.03619386255741119
46,2001-03-09,-0.02619719132781029
47,2001-03-12,-0.01287242397665977
48,2001-03-13,-0.001611730549484491
49,2001-03-14,-0.02260054275393486
50,2001-03-15,-0.0249248668551445
51,2001-03-16,-0.00369580346159637
52,2001-03-19,0.01854721270501614
53,2001-03-20,0.0
54,2001-03-21,-0.04097117856144905
55,2001-03-22,-0.007120265159755945
56,2001-03-23,-0.04063743725419044
57,2001-03-26,0.003654442029073834
58,2001-03-27,0.02912946417927742
59,2001-03-28,-0.001769067370332778
60,2001-03-29,-0.01321088615804911
61,2001-03-30,0.02204079180955887
62,2001-04-02,-0.01597444154322147
63,2001-04-03,-0.008116883225739002
64,2001-04-04,-0.003764313412830234
65,2001-04-05,0.01117135398089886
66,2001-04-06,0.002112121321260929
67,2001-04-09,-0.02172503434121609
68,2001-04-10,-0.02717930637300014
69,2001-04-11,0.004769996274262667
70,2001-04-12,-0.003051887266337872
71,2001-04-16,0.005952420178800821
72,2001-04-17,-0.02958579733967781
73,2001-04-18,0.006620187312364578
74,2001-04-19,0.02664110623300076
75,2001-04-20,-0.0162822101265192
76,2001-04-23,0.0008620558073744178
77,2001-04-24,-0.02428940311074257
78,2001-04-25,0.01624297350645065
79,2001-04-26,0.01285611279308796
80,2001-04-27,0.02624361217021942
81,2001-04-30,0.003677041502669454
82,2001-05-01,0.06877604126930237
83,2001-05-02,-0.0004674163064919412
84,2001-05-03,0.001870539621450007
85,2001-05-04,0.0
86,2001-05-07,0.005912632681429386
87,2001-05-08,-0.002320209052413702
88,2001-05-09,0.02620158903300762
89,2001-05-10,-0.005287899635732174
90,2001-05-11,-0.005163978785276413
91,2001-05-14,0.008396993391215801
92,2001-05-15,-0.001059798523783684
93,2001-05-16,0.03501056879758835
94,2001-05-17,-0.01669350452721119
95,2001-05-18,0.004914397839456797
96,2001-05-21,-0.03304687514901161
97,2001-05-22,-0.01915708743035793
98,2001-05-23,0.002968788146972656
99,2001-05-24,0.0009346869774162769
100,2001-05-25,-0.01167315151542425
101,2001-05-29,0.01795274578034878
102,2001-05-30,-0.004176928196102381
103,2001-05-31,-0.002019650069996715
104,2001-06-01,-0.01136362925171852
105,2001-06-04,0.001417102059349418
106,2001-06-05,0.007547222543507814
107,2001-06-06,0.009207183495163918
108,2001-06-07,0.003865780308842659
109,2001-06-08,-0.009858277626335621
110,2001-06-11,0.001088980934582651
111,2001-06-12,0.01787104271352291
112,2001-06-13,-0.008396993391215801
113,2001-06-14,-0.00138562498614192
114,2001-06-15,-0.03484431281685829
115,2001-06-18,-0.007188449613749981
116,2001-06-19,0.004183399956673384
117,2001-06-20,0.002243220573291183
118,2001-06-21,-0.003197454381734133
119,2001-06-22,0.01491580344736576
120,2001-06-25,-0.007585328072309494
121,2001-06-26,0.01687900349497795
122,2001-06-27,-0.007203242741525173
123,2001-06-28,0.003943217452615499
124,2001-06-29,0.002356601879000664
125,2001-07-02,0.01050159893929958
126,2001-07-03,0.002016399055719376
127,2001-07-05,-0.001083586597815156
128,2001-07-06,0.007283452898263931
129,2001-07-09,0.01753845252096653
130,2001-07-10,0.01315395720303059
131,2001-07-11,0.02596624009311199
132,2001-07-12,0.0
133,2001-07-13,-0.008872736245393753
134,2001-07-16,0.01482245605438948
135,2001-07-17,0.01127980835735798
136,2001-07-18,-0.005005053244531155
137,2001-07-19,-0.01170516759157181
138,2001-07-20,-0.004386650864034891
139,2001-07-23,-0.004258970730006695
140,2001-07-24,0.004277186933904886
141,2001-07-25,0.02805116400122643
142,2001-07-26,0.01428571436554193
143,2001-07-27,-0.007464771624654531
144,2001-07-30,0.008939934894442558
145,2001-07-31,-0.00112520158290863
146,2001-08-01,0.006758707109838724
147,2001-08-02,-0.0005594533868134022
148,2001-08-03,-0.01735233515501022
149,2001-08-06,0.007547689601778984
150,2001-08-07,-0.001978789921849966
